Stf;Pos.;Material P;Objektkurztext;   Menge;ME;Werk;ZTP;Horiz;DMk;BeschArt;MArt;R;LOrt;ArbPlatz;ÄndNr;EKG;SchGut
4;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
4;1;700011785;Korrosionsschutz - Tectyl 846;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
2;2;558385CM2;Montage Prallelement komplett;1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
3;1;500565719;Stossbügel kpl;1;ST;86;SP;1;PD;F;HALB;;88;M3FL3;B-GOT001;W05;
3;2;500565720;Energieverzehrelement;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W01;
3;3;500421452;Sperrkantscheibe SKM-20 076100-NrFSt;8;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;4;500463877;Sechskantschr.M20x140 ISO4014-10.9-Geom.;8;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;5;500565768;Dehnbuchse M20;8;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;6;500476712;Scheibe 30 ISO8738 160HV-St-Geomet500A;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W09;
3;7;500332898;Sechskantschr.M10x60 ISO4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;75417;W09;X
3;8;500255421;Federstecker 6,3 DIN11024-FSt,verz.;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W02;X
3;9;500565721;Bolzen B30d9x175x6,3x161 ISO2341;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W02;X
3;1;500408071;Korrosionsschutzmittel Dinitrol 4010;0;L;86;SP;1;PD;F;ROH;1;88;M3FL3;75134;W09;
3;11;500340296;Loctite 243 Schraubensicherung;8;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;W-VIE001;W09;
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;75134;W09;
2;3;558386CM2;Montage Kupplungs-Abdeckung;1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
3;1;500565539;Kupplungsklappe Mitte vst;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;2;500565551;Kupplungsklappe li vst;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;3;500565552;Kupplungsklappe re vst;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;4;500572449;C-Schiene Seitenteil kpl;4;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;5;500566114;Hauptkonsole kpl li;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;6;500566115;Hauptkonsole kpl re;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;7;500568766;Feder Kupplungsabdeckung;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;8;500565541;Konsole Drehriegel kpl li;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;9;500565542;Konsole Drehriegel kpl re;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;10;500565545;Halteblech kpl;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;11;700027714;Megi-Anschlagpuffer mittel 781073;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W02;X
3;12;500332628;Sechskantschr.M8x16 ISO4017-A4-80;26;ST;86;SP;1;ND;F;ROH;;88;M3FL3;75451;W09;X
3;13;500216770;Sperrkantscheibe SKB-8-FSt-Geomet 321A;26;ST;86;SP;1;ND;F;ROH;;88;M3FL3;75451;W09;X
3;14;500334103;Sechskantm.M8 ISO4035-A4-035;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;15;815001308;Sperrkantscheibe SKS-6-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;16;500343167;Sechskantschr.M6x14 ISO4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;17;500094794;Nutenstein M8 44320/8OS A4;10;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W02;X
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;75134;W09;
3;20;500591394;Halter links;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;75451;W05;
3;21;500591395;Halter rechts;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;75451;W05;
3;22;500591396;Platte;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;75451;W05;
3;23;500499278;Sechskantschr.M8x25 ISO4017-A4-70;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;75451;W09;X
3;24;500057305;Sperrkantscheibe SKB-8-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;75451;W09;X
3;11;500340296;Loctite 243 Schraubensicherung;4;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;W-VIE001;W09;
3;1;500546973;Klebstoff Sikaflex-268 schwarz 600ml;0;KG;86;SP;1;PD;F;ROH;1;48;M3FL3;W-VIE001M;W09;
3;3;500050017;Sika Aktivator 100;0;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;W-VIE001M;W09;
3;4;500539443;Haftvermittler Sika Primer-207;0;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;W-VIE001M;W09;
3;32;67000020S;2284959.042;20;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;75451;W02;
3;1;700011785;Korrosionsschutz - Tectyl 846;0;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;75134;W09;
2;4;558387CM2;Montage Außenbeleuchtung Kopf-Front;1;ST;86;SP;300;PD;E;HALB;1;15;INV;71509;;
3;49;500597902;Halter Spitzenlicht Bl 3x120x120 EN485-4;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;76108;W05;
3;50;500578301;Halter;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;58;500454628;Klips-Mutternhalter M6 015325 Niro;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;76108;W09;
3;59;500468896;Halbrundkopfschr.M6x25 ISO7380-1-A4-70;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;76108;W09;X
3;60;815001308;Sperrkantscheibe SKS-6-NrFSt;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;76108;W09;X
3;400;700028163;Blechschr.ST4,2x13-C-H ISO7049-A2-70;6;ST;86;SP;1;ND;F;ROH;;88;M3FL3;75042;W09;X
3;401;500356035;Zylinderschr.M4x16 DIN7984-A2-70;16;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;402;815000488;Fluegelschraube M6x16-C DIN316-St-A2P;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W02;X
3;450;815001288;Sperrkantscheibe SKM-6-NrFst (A4);2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;75134;W09;
3;1;700011785;Korrosionsschutz - Tectyl 846;0;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;75134;W09;
3;620;500565387;Befestigungsset LED Scheinwerfer Nolden;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;75042;W09;
3;700;500565384;Fernscheinwerfer LED m. Pos.licht chrom;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W02;
3;702;500570672;Schluss/Brems/Blinkleuchte NCC-3D #6;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;75042;W09;
3;703;500565406;LED Schluss/Bremslicht PRO-CAN XL klar;6;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W02;
3;704;500495999;Blinkleuchte Kat.5/6 BL2011-2 m.Stecker;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W02;
3;705;500999005;n.a.;2;ST;86;SP;100;PD;E;HALB;;;M3FL3;75417;;X
3;1;500352591;Einzelleiterdichtung 1,8-2,4mm Superseal;3;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W04;X
3;2;500361233;Kontaktbuchse 0,75-1,5mm2 Superseal,verz;3;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W12;X
3;3;500361242;Buchsengehäuse Superseal 3pol.;1;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W02;X
3;1;500409365;Buchsengehäuse Superseal 4pol.;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W04;X
3;2;500361233;Kontaktbuchse 0,75-1,5mm2 Superseal,verz;8;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W12;X
3;3;38150512S;Einzelleiterdichtung 1,4-1,7mm Superseal;8;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W10;X
3;1;500352591;Einzelleiterdichtung 1,8-2,4mm Superseal;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W04;X
3;2;500361233;Kontaktbuchse 0,75-1,5mm2 Superseal,verz;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W12;X
3;3;81001106S;Buchsengehäuse Superseal 2pol.;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W10;X
2;6;558459CM2;Montage GFK-Aussen-verkleidg Kopf-Heck;1;ST;86;SP;300;PD;E;HALB;;;INV;B-GOT001;;
3;1;500574009;Dachhaube Mitte;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W06;
3;2;500574040;Dachhaube links;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W06;
3;3;500590620;Dachhaube rechts kpl;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W06;
3;4;500574042;Abdeckung A-Säule links kpl;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W06;
3;5;500574043;Abdeckung A-Säule rechts kpl;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W06;
3;6;500574044;Frontverkleidung Mitte;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W06;
3;7;500574045;Frontverkleidung links;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W06;
3;8;500574046;Frontverkleidung rechts;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W06;
3;9;500357331;Gista-Profil 4610089 EPDM schwarz;6010;M;86;SP;1;PD;F;ROH;1;88;;76307;W02;
3;10;500575977;Befestigungswinkel mitte;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;11;500575978;Haltewinkel außen;2;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;12;500575979;Befestigungswinkel vorn;2;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;13;500575990;Befestigungswinkel hinten;2;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;14;500575991;Haltewinkel oben;2;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;15;500575992;Befestigungswinkel außen;2;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;16;500575993;Haltewinkel unten;2;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;17;500599547;Flaggenhalter, kpl, wg;1;ST;86;SP;1;PD;F;ROH;;88;;76307;W05;
3;18;500578412;Taverse;2;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;19;500468204;Halter;2;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;21;500595271;U-Profil;2;ST;86;SP;1;PD;F;ROH;;88;;75726;W05;
3;23;500599648;Flaggenhalter, kpl, spg;1;ST;86;SP;1;PD;F;ROH;;88;;76307;W05;
3;50;500182243;Sechskantschraube M 6x20 ISO 4017-A4-80;21;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;51;500053323;Sperrkantscheibe SKB-6-NrFSt;50;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;52;500332596;Sechskantschr.M6x16 ISO4017-A4-80;31;ST;86;SP;1;ND;F;ROH;;88;;75726;W09;X
3;53;500094798;Nutenstein M6 44320/6OS A4;27;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W05;X
3;54;100227398;Senkschraube M 6X20 ISO 10642-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;55;500153261;Käfigmutter M6 (1,7-2,5)-A2/A2;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;58;500329844;Sechskantschr.M6x25 ISO4017-A4-80;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;59;700037386;Scheibe 8 ISO7094-100HV-A2;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;60;500057305;Sperrkantscheibe SKB-8-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;61;500430015;Sechskantm.M8 ISO7040-A4-80 wärmestab.;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;62;500557989;Snaploc Kupplung D15;2;ST;86;SP;1;PD;F;ROH;;88;;75726;W09;X
3;63;500558170;Snaploc Kugelbolzen D15;2;ST;86;SP;1;PD;F;ROH;;88;;75726;W09;X
3;64;815001288;Sperrkantscheibe SKM-6-NrFst (A4);6;ST;86;SP;1;ND;F;ROH;;88;;75726;W09;X
3;65;650010410;Sechskantm.M6 ISO4032-A4-80;2;ST;86;SP;1;ND;F;ROH;;88;;75726;W09;X
3;67;500464023;Blindnietm.M6 34376060030:Böllhoff;4;ST;86;SP;1;ND;F;ROH;;88;;75726;W02;X
3;68;500498787;Beilage Bl 1x30x30 ISO9445;6;ST;86;SP;1;PD;F;HALB;;88;;75726;W05;
3;69;500498788;Beilage Bl 2x30x30 ISO9445;6;ST;86;SP;1;PD;F;HALB;;88;;75726;W05;
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;1;700011785;Korrosionsschutz - Tectyl 846;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
1;2;500563122;Ausbau 302 Vorbau Verkabelung;1;ST;86;SP;1;PD;E;HALB;1;15;INV;B-GOT001;;
2;1;500558460;Montage Kabel-u.E-Geräte Untergest.K-2A;1;ST;86;SP;300;PD;E;HALB;;;INV;B-GOT001;;
3;130;500222566;Einsatz E153p9 TPE-V natur;1;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W02;X
3;160;500175851;Kabelverschraubung VK82553d Ms,vern.;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W11;
3;431;815001309;Sperrkantscheibe SKM12-Nrst;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;432;500175552;Gegenm.M25x1,5 225/5 Ms,vern.;1;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W04;X
3;451;500334504;Sechskantm.M12 ISO7040-A4;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;1;700011785;Korrosionsschutz - Tectyl 846;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;11;500340296;Loctite 243 Schraubensicherung;1;KG;86;SP;1;PD;F;ROH;1;88;;W-VIE001;W09;
2;2;500558461;Montage E-Geräte Dach K-2A;1;ST;86;SP;300;PD;E;HALB;;;INV;B-GOT001;;
3;160;500175851;Kabelverschraubung VK82553d Ms,vern.;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W11;
3;161;82100642S;Kabelverschraubung M32x1,5/4xdpm4x6;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W02;X
3;162;500341125;Verschlussbolzen BO6,0x25;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W02;X
3;190;500175651;Reduktion M32x1,5/M25x1,5;1;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W04;X
3;210;500192218;Flachdichtung M32 Di32 Da39 1dick PTFE;3;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;211;500190715;Flachdichtung M25 Di25 Da31 1,0dick PTFE;1;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;406;500391523;Sechskantschr.M16x25 ISO4017-A4-80;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;435;815001288;Sperrkantscheibe SKM-6-NrFst (A4);4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;437;500175491;Flachdichtung M16 Di16 Da20 2dick PTFE;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;452;500430014;Sechskantm.M6 ISO7040-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;480;500396388;Schelle D1-6x15 DIN3016-1-W5;4;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W11;
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;1;700011785;Korrosionsschutz - Tectyl 846;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;11;500340296;Loctite 243 Schraubensicherung;3;KG;86;SP;1;PD;F;ROH;1;88;;W-VIE001;W09;
3;1;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;0;KG;86;SP;1;PD;F;ROH;1;48;;74287;W09;
3;4;500539443;Haftvermittler Sika Primer-207;0;KG;86;SP;1;PD;F;ROH;1;88;;74287;W09;
3;620;500535876;Befestigung Bighead SM1/B32-M6x20;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W02;X
3;621;500244639;Einsatz E153p7 TPE-V natur;1;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W02;X
3;622;700034667;Kabelbinder 4,8x361 TY28MX-RW PA6.6 sw;5;ST;86;SP;1;ND;F;ROH;1;88;;B-GOT001;W12;X
2;3;500558462;Montage E-Geräte Wagenkasten K-2A;1;ST;86;SP;300;PD;E;HALB;;;INV;B-GOT001;;
3;50;500590731;Halter Kanal;3;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;52;500602959;Halter Kanal Heck;4;ST;86;SP;1;PD;F;ROH;;88;;76642;W05;
3;53;500578261;Schlauchhalter;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;54;500577756;Rohr;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;55;500297526;Zugentlastungsleiste ZL103 87701020;1;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;100;500235515;Endtülle AD 27 5031.027.021;1;ST;86;SP;1;ND;F;ROH;;88;;75921;W02;X
3;130;500527895;Verschraubung m.Tülle US-M 5010.339.025;1;ST;86;SP;1;ND;F;ROH;;88;;75921;W02;X
3;210;500175552;Gegenm.M25x1,5 225/5 Ms,vern.;1;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W04;X
3;240;500602972;Verdrahtungskanal H75xB100xL200 PC/ABS;2;ST;86;SP;1;PD;F;ROH;;88;;76642;W11;
3;243;500602970;Verdrahtungskanal H75xB75xL650 PC/ABS;1;ST;86;SP;1;PD;F;ROH;;88;;76642;W11;
3;245;500602971;Verdrahtungskanal H75xB75xL830 PC/ABS;1;ST;86;SP;1;PD;F;ROH;;88;;76642;W11;
3;246;500590585;Verdrahtungskanal H50xB37,5xL1100 PC/ABS;1;ST;86;SP;1;PD;F;ROH;1;88;;B-GOT001;W02;
3;247;500590583;Verdrahtungskanal H75xB100xL550 PC/ABS;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W02;
3;260;500184803;Kantenschutz G51ND 3,3-4,8 mm-Polyamid *;200;M;86;SP;1;PD;F;ROH;1;88;;B-GOT001;W09;
3;270;500352546;Schutzschlauch AD27-1080.801.024;2000;M;86;SP;1;PD;F;ROH;1;88;;75921;W02;
3;400;700014101;Sechskantschr.M5x16 ISO4017-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;403;500024401;Zylinderschr.M6x12 DIN6912-A2-70;8;ST;86;SP;1;ND;F;ROH;;88;;75921;W09;X
3;404;700014254;Sechskantschr.M8x20 ISO4017-A2-70;6;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;405;700014268;Sechskantschraube M 8X25 ISO 4017-A2-70;5;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;406;500240957;Halbrundkopfschr.M6x20 ISO7380-2-A2-70;15;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;407;700014162;Sechskantschr.M6x16 ISO4017-A2-70;8;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;408;700037381;Blechschr.ST5,5x19-C-H ISO7049-A2-70;8;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;430;700019590;Sechskantm.M5 ISO4032-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;431;950017428;Sechskantm.M8 ISO7040-A2-70;6;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;432;500267216;Sechskantm.M6 ISO7040-A2-70;15;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;433;700004691;Klips-Muttern- M6-St-verzinkt;8;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W02;
3;450;815001289;Sperrkantscheibe SKM-5-NrFSt (A4);8;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;451;812019674;Scheibe 6 ISO7092-200HV-A2;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;452;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;17;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;453;500243160;Scheibe 6 ISO7093-1 200HV-A2;33;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;454;815001308;Sperrkantscheibe SKS-6-NrFSt;29;ST;86;SP;1;ND;F;ROH;;88;;75921;W09;X
3;470;500333406;Gleitstein M6 19x10x4 3062-9112-06-00;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W02;X
3;471;500094798;Nutenstein M6 44320/6OS A4;2;ST;86;SP;1;ND;F;ROH;;88;;75921;W05;X
3;480;500398100;Schelle F2-11-11x12 DIN3016-1-W3-CR;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W02;X
3;482;500065620;Schelle A1-22x20 DIN3016-1-W4;5;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;11;500340296;Loctite 243 Schraubensicherung;14;KG;86;SP;1;PD;F;ROH;1;88;;W-VIE001;W09;
3;1;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;0;KG;86;SP;1;PD;F;ROH;1;48;;74287;W09;
3;4;500539443;Haftvermittler Sika Primer-207;0;KG;86;SP;1;PD;F;ROH;1;88;;74287;W09;
3;620;500388615;Pastensockel PMB5-BK 151-02255;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W12;X
3;701;500466115;Befestigungsbinder EdgeClip T50ROSEC5B;12;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W12;X
3;702;500368973;Befestigungsbinder EdgeClip T50ROSEC19;6;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W12;X
3;703;500452698;Befestigungsbinder EdgeClip T50ROSEC20;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W12;X
3;704;500364566;Befestigungsbinder EdgeClip T50ROSEC5A;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W12;X
3;705;500332900;Kabelanker TMEH-S25-Q0 PA6.6 sw Panduit;4;ST;86;SP;1;ND;F;ROH;;88;;75921;W12;X
3;50;500591298;Rack Gerüst kpl;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;51;500317213R;C-Schiene 29x15x2x630               P010;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;400;700014242;Sechskantschr.M8x16 ISO4017-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;401;700034181;Blechschr.ST5,5x16-C-H ISO7050-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;402;500332596;Sechskantschr.M6x16 ISO4017-A4-80;5;ST;86;SP;1;ND;F;ROH;;88;;76642;W09;X
3;403;815001288;Sperrkantscheibe SKM-6-NrFst (A4);5;ST;86;SP;1;ND;F;ROH;;88;;76642;W09;X
3;430;500057305;Sperrkantscheibe SKB-8-NrFSt;10;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;431;700026171;Sechskantschr.M8x50 ISO4017-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;;76642;W09;X
3;432;950017428;Sechskantm.M8 ISO7040-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;470;500094794;Nutenstein M8 44320/8OS A4;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W02;X
3;471;500094798;Nutenstein M6 44320/6OS A4;5;ST;86;SP;1;ND;F;ROH;;88;;76642;W05;X
3;11;500340296;Loctite 243 Schraubensicherung;2;KG;86;SP;1;PD;F;ROH;1;88;;W-VIE001;W09;
3;1;500591392;Halter Frontanzeige;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;50;500591393;Aufhängung;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;52;500572571;Seitenplatte;2;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;53;500572572;Winkel links;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;54;500572573;Winkel rechts;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;55;500597375;Winkel wg Bl 2x90x212,5 ISO9445;1;ST;86;SP;1;PD;F;HALB;;88;;75921;W05;
3;56;500597376;Winkel spg Bl 2x90x212,5 ISO9445;1;ST;86;SP;1;PD;F;HALB;;88;;75921;W05;
3;57;500597377;Anzeigenwinkel wg Bl 3x92,5x145;1;ST;86;SP;1;PD;F;HALB;;88;;75921;W05;
3;58;500597378;Anzeigenwinkel spg Bl 3x92,5x145;1;ST;86;SP;1;PD;F;HALB;;88;;75921;W05;
3;59;500597379;Gewindebolzen Rd 10x27 EN10060;2;ST;86;SP;1;PD;F;HALB;;88;;75921;W05;
3;60;77000886S;Camloc-Fuehrungsring;2;ST;86;SP;1;PD;F;ROH;;88;;75921;W11;
3;61;500086626;Haltenocken 214-16S Serie D4002;2;ST;86;SP;1;PD;F;ROH;;88;;75921;W11;
3;62;500244438;Verschlußzapfen 40E28-6-1AF;2;ST;86;SP;1;PD;F;ROH;;88;;75921;W11;
3;63;500021416;Blindniet 3,2x9,0 POP 304382 AlMg3;4;ST;86;SP;1;ND;F;ROH;;88;;75921;W09;X
3;64;500177126;Halbrundkopfschr.M6x16 ISO7380-2-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;75921;W09;X
